t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1685331751,0,0.000000,0.000000,0.000000,0.000000,events/second
1685331781,0,0.000000,0.000000,0.000000,0.000000,events/second
1685331811,0,0.000000,0.000000,0.000000,0.000000,events/second
1685331841,0,0.000000,0.000000,0.000000,0.000000,events/second
1685331871,0,0.000000,0.000000,0.000000,0.000000,events/second
1685331901,0,0.000000,0.000000,0.000000,0.000000,events/second
1685331931,0,0.000000,0.000000,0.000000,0.000000,events/second
1685331961,0,0.000000,0.000000,0.000000,0.000000,events/second
1685331991,0,0.000000,0.000000,0.000000,0.000000,events/second
1685332021,0,0.000000,0.000000,0.000000,0.000000,events/second
1685332051,0,0.000000,0.000000,0.000000,0.000000,events/second
1685332081,0,0.000000,0.000000,0.000000,0.000000,events/second
1685332111,0,0.000000,0.000000,0.000000,0.000000,events/second
1685332141,0,0.000000,0.000000,0.000000,0.000000,events/second
1685332171,0,0.000000,0.000000,0.000000,0.000000,events/second
1685332201,0,0.000000,0.000000,0.000000,0.000000,events/second
1685332231,0,0.000000,0.000000,0.000000,0.000000,events/second
1685332261,0,0.000000,0.000000,0.000000,0.000000,events/second
1685332291,0,0.000000,0.000000,0.000000,0.000000,events/second
